mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_iter,param_classifier__penalty,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.004585051536560058,0.000625817438431248,0.0010783910751342774,0.0001812761681389353,100,l2,lbfgs,"{'classifier__max_iter': 100, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",1.0,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9,1.0,1.0,0.9,0.9436363636363637,0.06149648918286458,1
0.003211712837219238,0.00022093776330623635,0.0009797334671020508,7.37763593028328e-05,100,l2,newton-cg,"{'classifier__max_iter': 100, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cg'}",1.0,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9,1.0,1.0,0.9,0.9436363636363637,0.06149648918286458,1
0.004488921165466309,0.00038419118496492975,0.001127338409423828,0.00026272369131574057,1000,l2,lbfgs,"{'classifier__max_iter': 1000, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",1.0,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9,1.0,1.0,0.9,0.9436363636363637,0.06149648918286458,1
0.0031417131423950194,0.00039077782705971653,0.0009840011596679687,0.0001515973919113399,1000,l2,newton-cg,"{'classifier__max_iter': 1000, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cg'}",1.0,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9,1.0,1.0,0.9,0.9436363636363637,0.06149648918286458,1
0.0052394866943359375,0.0006906080482857657,0.0012733221054077148,0.00010832970226234355,2500,l2,lbfgs,"{'classifier__max_iter': 2500, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",1.0,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9,1.0,1.0,0.9,0.9436363636363637,0.06149648918286458,1
0.003354382514953613,0.00016690148774798082,0.0011075735092163086,0.00015865459503775002,2500,l2,newton-cg,"{'classifier__max_iter': 2500, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cg'}",1.0,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9,1.0,1.0,0.9,0.9436363636363637,0.06149648918286458,1
0.004549407958984375,0.00046957455473842496,0.001108098030090332,0.00013227208576152764,5000,l2,lbfgs,"{'classifier__max_iter': 5000, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",1.0,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9,1.0,1.0,0.9,0.9436363636363637,0.06149648918286458,1
0.003331494331359863,0.0002935725725894946,0.0010238885879516602,8.627631811371336e-05,5000,l2,newton-cg,"{'classifier__max_iter': 5000, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cg'}",1.0,0.9090909090909091,0.8181818181818182,1.0,0.9090909090909091,1.0,0.9,1.0,1.0,0.9,0.9436363636363637,0.06149648918286458,1
