mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0162656307220459,0.0007217795874926396,0.0016227483749389649,0.00010657390758459577,True,10,1,2,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.04298760151831597,10
0.07511281967163086,0.00229261048164218,0.003145718574523926,0.00031066166740790737,True,10,1,2,100,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.14723420143127441,0.004108157635682618,0.005275440216064453,0.0005177319123602479,True,10,1,2,200,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9254545454545454,0.05526794237662058,29
0.016453099250793458,0.001442129209865486,0.0016694068908691406,0.00010890114086602604,True,10,1,5,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.07374930381774902,0.0017365899496173676,0.003292489051818848,0.00026913136662528865,True,10,1,5,100,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.1451620101928711,0.0041923973821492546,0.005130505561828614,0.000417692999133262,True,10,1,5,200,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9436363636363637,0.046140281965270986,2
0.01699068546295166,0.0009508263767957891,0.0017367124557495118,0.00014340016584166653,True,10,2,2,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9436363636363637,0.046140281965270986,2
0.07367703914642335,0.003475481685452357,0.0031576156616210938,0.00030290312477683593,True,10,2,2,100,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9254545454545454,0.05526794237662058,29
0.15945820808410643,0.009461260049796364,0.005452728271484375,0.0005326213020992077,True,10,2,2,200,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.021597123146057128,0.0030768996445743363,0.0020713567733764648,0.00014705071371095627,True,10,2,5,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9254545454545454,0.05526794237662058,29
0.08823771476745605,0.0020601574207563408,0.0036757946014404296,0.0001725244745482397,True,10,2,5,100,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9254545454545454,0.05526794237662058,29
0.18034768104553223,0.006006282869734371,0.006058907508850098,0.0007762731690252023,True,10,2,5,200,"{'classifier__bootstrap': True, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.019870734214782713,0.0010793233536582382,0.0019366741180419922,8.132065951176665e-05,True,20,1,2,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,0.9,0.9336363636363638,0.043607945291678024,27
0.08906757831573486,0.004884553548901246,0.003934836387634278,0.0007903045061820464,True,20,1,2,100,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9436363636363637,0.046140281965270986,2
0.179259729385376,0.003852525533227567,0.006076955795288086,0.0004029318735901223,True,20,1,2,200,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.019530200958251955,0.0005471648857961138,0.0020266294479370115,0.00032383887619699854,True,20,1,5,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.09011363983154297,0.003358162501251499,0.004080915451049804,0.00039980933533297167,True,20,1,5,100,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.23705611228942872,0.13817656315385765,0.009417533874511719,0.00674262240057032,True,20,1,5,200,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.047925496101379396,0.011196192132440455,0.003835773468017578,0.001161817846754768,True,20,2,2,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,1.0,1.0,1.0,0.9354545454545455,0.058697994390392465,7
0.9437243700027466,1.0342420839858872,0.009502553939819336,0.005580224479551635,True,20,2,2,100,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.2623556852340698,0.2174747758591956,0.007336044311523437,0.0038066988810505653,True,20,2,2,200,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9254545454545454,0.05526794237662058,29
0.017487502098083495,0.0006652763988816513,0.001887679100036621,0.0003932792223982264,True,20,2,5,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,1.0,1.0,1.0,0.9445454545454546,0.0609090909090909,1
0.07845990657806397,0.00349280946328712,0.003605508804321289,0.0006403008191141809,True,20,2,5,100,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,1.0,1.0,1.0,0.9354545454545455,0.058697994390392465,7
0.1523494005203247,0.004444550544304466,0.005297446250915527,0.000401604379917258,True,20,2,5,200,"{'classifier__bootstrap': True, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,1.0,0.9345454545454546,0.05916778216462901,10
0.013522744178771973,0.0007840780813030318,0.0016246080398559571,8.107679251841534e-05,False,,1,2,20,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.05593554973602295,0.0024539455899712857,0.0030962228775024414,0.00019644832274042605,False,,1,2,100,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.10488402843475342,0.002140426387300963,0.004827380180358887,0.00030725980590498337,False,,1,2,200,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.013344597816467286,0.0010692302653230827,0.0017284631729125976,0.00012320816361022772,False,,1,5,20,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.05743451118469238,0.0018608850816690169,0.0032550334930419923,0.00020091108565712716,False,,1,5,100,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.11486713886260987,0.006070174637992226,0.005221247673034668,0.00031861703089850206,False,,1,5,200,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.014267158508300782,0.000753673521393825,0.0016803264617919922,0.0001368604800453137,False,,2,2,20,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,1.0,0.9254545454545454,0.06861077186950255,29
0.057021808624267575,0.0017804160914485427,0.003432178497314453,0.00041553907327599886,False,,2,2,100,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.11392850875854492,0.005663258543562009,0.005215191841125488,0.00044653134857122447,False,,2,2,200,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.013697361946105957,0.0010832875641323808,0.001907658576965332,0.00035972204669564766,False,,2,5,20,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.06023833751678467,0.0027228606982578896,0.003353452682495117,0.00026266637077337494,False,,2,5,100,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9154545454545454,0.06416018177670503,62
0.11899447441101074,0.011044871094803977,0.0055315494537353516,0.0004442263053635401,False,,2,5,200,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9154545454545454,0.04963503161715889,62
0.015579462051391602,0.0016795046974487553,0.002026057243347168,0.0003501907388660468,False,10,1,2,20,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9063636363636365,0.0576466867726825,72
0.0616180419921875,0.0029189923706763217,0.0035380125045776367,0.00032182621279661333,False,10,1,2,100,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9154545454545454,0.04963503161715889,62
0.12149264812469482,0.0037468053035524694,0.0057566165924072266,0.0007734127680725566,False,10,1,2,200,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.014658975601196288,0.0006136584366724507,0.001837301254272461,9.474934315615843e-05,False,10,1,5,20,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,1.0,0.9,1.0,0.9,0.9336363636363638,0.043607945291678024,27
0.06161246299743652,0.003739076295316984,0.003496718406677246,0.0001370781623264247,False,10,1,5,100,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.1105133056640625,0.004623133372353106,0.0050656795501708984,0.0003445740091284391,False,10,1,5,200,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.012352466583251953,0.0006615108550819101,0.0015936613082885743,0.00018580108555341156,False,10,2,2,20,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9154545454545454,0.04963503161715889,62
0.05635240077972412,0.0033283757091063628,0.00324397087097168,0.000262147137704091,False,10,2,2,100,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9154545454545454,0.06416018177670503,62
0.11925723552703857,0.01451823833059644,0.00546877384185791,0.0006041558694830528,False,10,2,2,200,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9154545454545454,0.06416018177670503,62
0.018106818199157715,0.0007882747510360415,0.0024237871170043946,0.00022117104682562672,False,10,2,5,20,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.06764256954193115,0.006950048917227742,0.0038844823837280275,0.0005803127908829975,False,10,2,5,100,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.11317076683044433,0.009136165727713521,0.0054454803466796875,0.0008308996394140042,False,10,2,5,200,"{'classifier__bootstrap': False, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.012652707099914551,0.0004259188940272088,0.0016150236129760741,0.00018924805533153375,False,20,1,2,20,"{'classifier__bootstrap': False, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 20}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.054572653770446775,0.0017714413436339766,0.00317080020904541,0.0002041830144002383,False,20,1,2,100,"{'classifier__bootstrap': False, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9154545454545454,0.06416018177670503,62
0.11613857746124268,0.01622858465089795,0.005382227897644043,0.0008810367021980859,False,20,1,2,200,"{'classifier__bootstrap': False, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
0.014274382591247558,0.0004353584027205646,0.0017937898635864257,0.00018418167938387818,False,20,1,5,20,"{'classifier__bootstrap': False, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.8181818181818182,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9154545454545454,0.06416018177670503,62
0.058314180374145506,0.006522217580796513,0.00320286750793457,0.00023443777321255878,False,20,1,5,100,"{'classifier__bootstrap': False, 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9,1.0,0.9,1.0,0.9,0.9245454545454546,0.05560337703044736,39
